term;definition;source;info_semantica
Cuarta Comisión;La Cuarta Comisión es una comisión de la Asamblea General de las Naciones Unidas que se encarga de los asuntos económicos y financieros, así como de l.;"Naciones Unidas: Sede electrónica de esta Comisión <a href=""http://www.un.org/es/ga/fourth/index.shtml"" target=""_blank"">http://www.un.org/es/ga/fourth/index.shtml</a><br>Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/36C12B17CD4E4AAB852569FA0000C09E?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/36C12B17CD4E4AAB852569FA0000C09E?OpenDocument</a>";"Variants: Cuarta Comisión | Domains: INTERNATIONAL ORGANISATIONS | Context: Una de las seis comisiones principales <a href=""/entry/result/858092/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:858092</a> de la Asamblea General de las Naciones Unidas <a href=""/entry/result/791491/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:791491</a> .<br>Trata los asuntos relativos a los territorios en fideicomiso y los territorios no autónomos. | Ref: Naciones Unidas: Sede electrónica de esta Comisión <a href=""http://www.un.org/es/ga/fourth/index.shtml"" target=""_blank"">http://www.un.org/es/ga/fourth/index.shtml</a><br>Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/36C12B17CD4E4AAB852569FA0000C09E?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/36C12B17CD4E4AAB852569FA0000C09E?OpenDocument</a>"
Oficina de las Naciones Unidas en Nairobi;The United Nations Office at Nairobi (UNON) is the UN headquarters in Africa and the host of the UN Environment Programme (UNEP). It was established i.;"Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/DGAACS/unterm.nsf/WebView/822956E23C194ACA852569FA0000DCE4?OpenDocument"" target=""_blank"">http://unterm.un.org/DGAACS/unterm.nsf/WebView/822956E23C194ACA852569FA0000DCE4?OpenDocument</a>";"Variants: Oficina de las Naciones Unidas en Nairobi | Domains: INTERNATIONAL ORGANISATIONS | Context: Encabezada por un Director General con categoría de Secretario General Adjunto, que responde ante el Secretario General <a href=""/entry/result/1487005/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:1487005</a> en asuntos políticos, de procedimiento y de seguridad. Es la sede mundial del Programa de las Naciones Unidas para el Medio Ambiente <a href=""/entry/result/797104/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:797104</a> y del and the Programa de las Naciones Unidas para los Asentamientos Humanos <a href=""/entry/result/927470/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:927470</a> . | Ref: Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/DGAACS/unterm.nsf/WebView/822956E23C194ACA852569FA0000DCE4?OpenDocument"" target=""_blank"">http://unterm.un.org/DGAACS/unterm.nsf/WebView/822956E23C194ACA852569FA0000DCE4?OpenDocument</a>"
Consejo Ejecutivo de la UNESCO;The Executive Board is the governing body of UNESCO, responsible for the implementation of the Organization's programme and budget. It meets twice a y.;"UNESCO: Órganos rectores de la UNESCO <a href=""http://www.unesco.org/new/es/unesco/about-us/who-we-are/governing-bodies/"" target=""_blank"">http://www.unesco.org/new/es/unesco/about-us/who-we-are/governing-bodies/</a>";"Variants: Consejo Ejecutivo de la UNESCO | Domains: INTERNATIONAL ORGANISATIONS | Context: Junto con la Conferencia General <a href=""/entry/result/856948/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:856948</a> , uno de los órganos rectores de la UNESCO <a href=""/entry/result/791338/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:791338</a> .<br>Es, en cierto modo, el consejo de administración de la UNESCO. Prepara el trabajo de la Conferencia General y vela por que las decisiones se ejecuten adecuadamente. Las funciones y responsabilidades del Consejo Ejecutivo emanan esencialmente de la Constitución y de los reglamentos o directivas establecidos por la Conferencia General. Este reglamento se complementa con las resoluciones de la Conferencia General. Cada dos años, la Conferencia General encarga tareas específicas al Consejo. | Ref: UNESCO: Órganos rectores de la UNESCO <a href=""http://www.unesco.org/new/es/unesco/about-us/who-we-are/governing-bodies/"" target=""_blank"">http://www.unesco.org/new/es/unesco/about-us/who-we-are/governing-bodies/</a>"
Voluntarios de las Naciones Unidas;## Voluntarios de las Naciones Unidas ### Definición Los voluntarios de las Naciones Unidas (UNV) son personas que se ofrecen a trabajar en proyectos .;"Voluntarios de las Naciones Unidas [VNU], nota descriptiva <a href=""http://www.unv.org/fileadmin/docdb/pdf/2007/FS_programme_sp_dec.pdf"" target=""_blank"">http://www.unv.org/fileadmin/docdb/pdf/2007/FS_programme_sp_dec.pdf</a><br>Naciones Unidas, Asamblea General: Resolución 2659 (XXV) [7-12-1970] <a href=""http://www.un.org/spanish/documents/ga/res/25/ares25.htm"" target=""_blank"">http://www.un.org/spanish/documents/ga/res/25/ares25.htm</a>";"Variants: Voluntarios de las Naciones Unidas | Domains: INTERNATIONAL ORGANISATIONS | Context: Organización de las Naciones Unidas encargada de fomentar el desarrollo humano a escala mundial mediante la promoción del voluntariado, incluyendo la movilización internacional de voluntarios.<br>Depende del Programa de las Naciones Unidas para el Desarrollo <a href=""/entry/result/791192/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:791192</a> . | Ref: Voluntarios de las Naciones Unidas [VNU], nota descriptiva <a href=""http://www.unv.org/fileadmin/docdb/pdf/2007/FS_programme_sp_dec.pdf"" target=""_blank"">http://www.unv.org/fileadmin/docdb/pdf/2007/FS_programme_sp_dec.pdf</a><br>Naciones Unidas, Asamblea General: Resolución 2659 (XXV) [7-12-1970] <a href=""http://www.un.org/spanish/documents/ga/res/25/ares25.htm"" target=""_blank"">http://www.un.org/spanish/documents/ga/res/25/ares25.htm</a>"
Oficina Política de las Naciones Unidas para Somalia;The United Nations Political Office for Somalia (UNPOS) is the UN's political mission in Somalia, which was established on 15 December 2008 by Securit.;"<a href=""http://www.un.org/spanish/Depts/dpko/yir03/Africa_peace_operations.htm"" target=""_blank"">http://www.un.org/spanish/Depts/dpko/yir03/Africa_peace_operations.htm</a>";"Variants: Oficina Política de las Naciones Unidas para Somalia | Domains: INTERNATIONAL ORGANISATIONS | Context: Misión política de las Naciones Unidas en Somalia. Su misión es impulsar la paz y la reconciliación. | Ref: <a href=""http://www.un.org/spanish/Depts/dpko/yir03/Africa_peace_operations.htm"" target=""_blank"">http://www.un.org/spanish/Depts/dpko/yir03/Africa_peace_operations.htm</a>"
Grupo de los Estados de Asia;The Group of Asian States (GAS) is a grouping of 15 countries in the Asia-Pacific region that have agreed to cooperate on issues related to climate ch.;"- Naciones Unidas, UNTERM (base terminológica), voz ""grupo regional"" <a href=""http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/9f104af7acff4f9b8525738a005eb60e?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/9f104af7acff4f9b8525738a005eb60e?OpenDocument</a> <br>- Naciones Unidas, UNTERM (base terminológica), voz ""Estados de Asia y el Pacífico"" <a href=""http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/a6a926132b22e7e78525738a005e049b?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/a6a926132b22e7e78525738a005e049b?OpenDocument</a><br>- Naciones Unidas: Reglamento de la Asamblea General, artículos 142 y 145, notas a pie de página 67 y 71 <a href=""http://www.un.org/es/comun/docs/?symbol=A/520/rev.17"" target=""_blank"">http://www.un.org/es/comun/docs/?symbol=A/520/rev.17</a><br>- Naciones Unidas, Consejo de Seguridad: Informe amplio del estado de la aplicación de la resolución 1540 (2004) <a href=""http://www.un.org/es/sc/1540/comprehensive-review/pdf/CRpaper(Element%20C).pdf"" target=""_blank"">http://www.un.org/es/sc/1540/comprehensive-review/pdf/CRpaper(Element%20C).pdf</a>";"Variants: Grupo de los Estados de Asia | Domains: INTERNATIONAL ORGANISATIONS | Context: Uno de los cinco ""grupos regionales"" <a href=""/entry/result/794621/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:794621</a> oficiosos de países miembros de las Naciones Unidas que se tienen en cuenta, entre otras cosas, para la distribución de los puestos de miembros no permanentes del Consejo de Seguridad, de las comisiones de la Asamblea General y de diversos órganos subsidiarios de las Naciones Unidas. | Ref: - Naciones Unidas, UNTERM (base terminológica), voz ""grupo regional"" <a href=""http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/9f104af7acff4f9b8525738a005eb60e?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/9f104af7acff4f9b8525738a005eb60e?OpenDocument</a> <br>- Naciones Unidas, UNTERM (base terminológica), voz ""Estados de Asia y el Pacífico"" <a href=""http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/a6a926132b22e7e78525738a005e049b?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/a6a926132b22e7e78525738a005e049b?OpenDocument</a><br>- Naciones Unidas: Reglamento de la Asamblea General, artículos 142 y 145, notas a pie de página 67 y 71 <a href=""http://www.un.org/es/comun/docs/?symbol=A/520/rev.17"" target=""_blank"">http://www.un.org/es/comun/docs/?symbol=A/520/rev.17</a><br>- Naciones Unidas, Consejo de Seguridad: Informe amplio del estado de la aplicación de la resolución 1540 (2004) <a href=""http://www.un.org/es/sc/1540/comprehensive-review/pdf/CRpaper(Element%20C).pdf"" target=""_blank"">http://www.un.org/es/sc/1540/comprehensive-review/pdf/CRpaper(Element%20C).pdf</a>"
mecanismo extraconvencional;## Mecanismo extraconvencional ### Definición Mecanismos extraconvencionales son aquellas medidas que no se encuentran contempladas en la Convención d.;"Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/d7860e85606805bb85256e60005443dd?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/d7860e85606805bb85256e60005443dd?OpenDocument</a> <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/E323CD1F1FB2B7DD85256E600053FB8E?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/E323CD1F1FB2B7DD85256E600053FB8E?OpenDocument</a>";"Variants: mecanismo extraconvencional | Domains: INTERNATIONAL ORGANISATIONS | Context: Mecanismo establecido por un órgano de la ONU pero que no ha sido creado en virtud de un instrumento internacional determinado.<br>La Comisión de Derechos Humanos <a href=""/entry/result/777382/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:777382</a> y el Consejo Económico y Social <a href=""/entry/result/784342/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:784342</a> de las Naciones Unidas han establecido varios procedimientos y mecanismos extraconvencionales que se han confiado bien a grupos de trabajo compuestos por expertos que actúan a título personal o bien a particulares independientes denominados relatores especiales <a href=""/entry/result/877306/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:877306</a> , representantes o expertos.<br>Los mandatos conferidos a esos procedimientos y mecanismos consisten en examinar y vigilar ya sea la situación de los derechos humanos en países o territorios específicos (los llamados mecanismos o <i><b>mandatos por país</b></i>) o fenómenos importantes de violaciones de los derechos humanos a nivel mundial (los mecanismos o <i><b>mandatos temáticos</b></i>), e informar públicamente al respecto en ambos casos. | Ref: Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/d7860e85606805bb85256e60005443dd?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/d7860e85606805bb85256e60005443dd?OpenDocument</a> <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/E323CD1F1FB2B7DD85256E600053FB8E?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/E323CD1F1FB2B7DD85256E600053FB8E?OpenDocument</a>"
Misión de Administración Provisional de las Naciones Unidas en Kosovo;## Misión de Administración Provisional de las Naciones Unidas en Kosovo La Misión de Administración Provisional de las Naciones Unidas en Kosovo (UNM.;"Resolución 1244 (1999) del Consejo de Seguridad de las Naciones Unidas (10-6-1999) <a href=""http://www.un.org/spanish/docs/sc99/scrl99.htm"" target=""_blank"">http://www.un.org/spanish/docs/sc99/scrl99.htm</a>";"Variants: Misión de Administración Provisional de las Naciones Unidas en Kosovo | Domains: INTERNATIONAL ORGANISATIONS | Context: Misión de las Naciones Unidas establecida en virtud de la Resolución 1244 (1999) del Consejo de Seguridad en la que se ""autoriza al Secretario General [de esta organización] a establecer, con la asistencia de las organizaciones internacionales competentes, una presencia internacional civil en Kosovo a fin de que Kosovo tenga una administración provisional bajo la cual su pueblo pueda gozar de una autonomía sustancial en la República Federativa de Yugoslavia <a href=""/entry/result/1810004/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:1810004</a> y la cual se encargará de administrar la transición al tiempo que establecerá y supervisará el desarrollo de instituciones provisionales de gobierno democrático autónomo a fin de crear condiciones propicias para que todos los habitantes de Kosovo puedan vivir una vida pacífica y normal"". | Ref: Resolución 1244 (1999) del Consejo de Seguridad de las Naciones Unidas (10-6-1999) <a href=""http://www.un.org/spanish/docs/sc99/scrl99.htm"" target=""_blank"">http://www.un.org/spanish/docs/sc99/scrl99.htm</a>"
Grupo de los Estados de América Latina y el Caribe;## Grupo de los Estados de América Latina y el Caribe ### Definición The Group of Latin American and Caribbean States (GRULAC) is a regional grouping .;"- Naciones Unidas, UNTERM (base terminológica), voz <a href=""https://untermportal.un.org/unterm/display/record/unhq/na?OriginalId=9f104af7acff4f9b8525738a005eb60e"" target=""_blank"">«grupo regional»<time datetime=""27.3.2020""> (27.3.2020)</time></a><br>- Naciones Unidas, UNTERM (base terminológica), voz <a href=""https://untermportal.un.org/unterm/display/record/imo/na?OriginalId=6a470488e0914b48b6b1ecff4c74f223"" target=""_blank"">«GRULAC»<time datetime=""27.3.2020""> (27.3.2020)</time></a> <br>- Naciones Unidas: <a href=""https://undocs.org/es/A/520/rev.17"" target=""_blank"">Reglamento de la Asamblea General, artículos 142 y 145, notas a pie de página 67 y 71<time datetime=""27.3.2020""> (27.3.2020)</time></a>";"Variants: Grupo de los Estados de América Latina y el Caribe | Domains: INTERNATIONAL ORGANISATIONS | Context: Uno de los cinco «grupos regionales» <a href=""/entry/result/794621/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:794621</a> oficiosos de países miembros de las Naciones Unidas que se tienen en cuenta, entre otras cosas, para la distribución de los puestos de miembros no permanentes del Consejo de Seguridad, de las comisiones de la Asamblea General y de diversos órganos subsidiarios de las Naciones Unidas. | Ref: - Naciones Unidas, UNTERM (base terminológica), voz <a href=""https://untermportal.un.org/unterm/display/record/unhq/na?OriginalId=9f104af7acff4f9b8525738a005eb60e"" target=""_blank"">«grupo regional»<time datetime=""27.3.2020""> (27.3.2020)</time></a><br>- Naciones Unidas, UNTERM (base terminológica), voz <a href=""https://untermportal.un.org/unterm/display/record/imo/na?OriginalId=6a470488e0914b48b6b1ecff4c74f223"" target=""_blank"">«GRULAC»<time datetime=""27.3.2020""> (27.3.2020)</time></a> <br>- Naciones Unidas: <a href=""https://undocs.org/es/A/520/rev.17"" target=""_blank"">Reglamento de la Asamblea General, artículos 142 y 145, notas a pie de página 67 y 71<time datetime=""27.3.2020""> (27.3.2020)</time></a>"
Oficina de Verificación Nuclear para el Iraq;The United Nations Special Commission (UNSCOM) was a United Nations organization established in 1991 to oversee the disarmament of Iraq after the Gulf.;"Naciones Unidas, Boletín n.º 46, Cronología del Iraq, Problemas y lecciones de las inspecciones nucleares, p. 64 <a href=""http://www.iaea.org/Publications/Magazines/Bulletin/Bull461/Spanish/article21_sp.pdf"" target=""_blank"">http://www.iaea.org/Publications/Magazines/Bulletin/Bull461/Spanish/article21_sp.pdf</a>";"Variants: Oficina de Verificación Nuclear para el Iraq | Domains: INTERNATIONAL ORGANISATIONS | Context: Oficina dependiente del OIEA, con sede en Viena, encargada de organizar las inspecciones de búsqueda de armas de destrucción masiva en Iraq. | Ref: Naciones Unidas, Boletín n.º 46, Cronología del Iraq, Problemas y lecciones de las inspecciones nucleares, p. 64 <a href=""http://www.iaea.org/Publications/Magazines/Bulletin/Bull461/Spanish/article21_sp.pdf"" target=""_blank"">http://www.iaea.org/Publications/Magazines/Bulletin/Bull461/Spanish/article21_sp.pdf</a>"
iniciativa Nuevo Horizonte;## iniciativa Nuevo Horizonte ### Definición de iniciativa Nuevo Horizonte The New Horizons Initiative is a program of the National Science Foundation.;"Naciones Unidas, Mantenimiento de la paz: El proceso «Nuevo Horizonte» <a href=""http://www.un.org/spanish/Depts/dpko/dpko/newhorizon.shtml"" target=""_blank"">http://www.un.org/spanish/Depts/dpko/dpko/newhorizon.shtml</a>";"Variants: iniciativa Nuevo Horizonte | Domains: INTERNATIONAL ORGANISATIONS | Context: Proceso emprendido por por el Departamento de Operaciones de Mantenimiento de la Paz <a href=""/entry/result/886511/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:886511</a> y el Departamento de Apoyo a las Actividades sobre el Terreno <a href=""/entry/result/2250992/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:2250992</a> de las Naciones Unidas, encaminado a:<br>- Evaluar los principales dilemas en materia de políticas y estrategias que encaran las operaciones de mantenimiento de la paz <a href=""/entry/result/875921/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:875921</a> de las Naciones Unidas en la actualidad y en los próximos años, y<br>- Reforzar el diálogo en curso con las partes interesadas sobre soluciones posibles para ajustar mejor las operaciones de mantenimiento de la paz de manera que satisfagan las necesidades actuales y futuras. | Ref: Naciones Unidas, Mantenimiento de la paz: El proceso «Nuevo Horizonte» <a href=""http://www.un.org/spanish/Depts/dpko/dpko/newhorizon.shtml"" target=""_blank"">http://www.un.org/spanish/Depts/dpko/dpko/newhorizon.shtml</a>"
Misión de las Naciones Unidas en el Sudán;## Misiones de las Naciones Unidas en el Sudan Las misiones de las Naciones Unidas en el Sudán son una serie de operaciones de mantenimiento de la paz.;"Sitio oficial de la Misión <a href=""http://www.un.org/spanish/Depts/dpko/unmis/"" target=""_blank"">http://www.un.org/spanish/Depts/dpko/unmis/</a> (06.03.2006)";"Variants: Misión de las Naciones Unidas en el Sudán | Domains: INTERNATIONAL ORGANISATIONS | Context: Misión de la ONU cuya finalidad es ""apoyar la aplicación del Acuerdo General de Paz <a href=""/entry/result/2232357/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:2232357</a> firmado entre el Gobierno del Sudán y el Movimiento y Ejército de Liberación del Pueblo Sudanés (SPLM/A), que tuvo lugar el 9 de enero de 2005; y desempeñar funciones relativas a la asistencia humanitaria, la protección y promoción de los derechos humanos."" | Ref: Sitio oficial de la Misión <a href=""http://www.un.org/spanish/Depts/dpko/unmis/"" target=""_blank"">http://www.un.org/spanish/Depts/dpko/unmis/</a> (06.03.2006)"
Representante Especial del Secretario General de las Naciones Unidas;## Representative of the Secretary-General (RSG) The Representative of the Secretary-General is a senior official appointed by the Secretary-General t.;"Consejo-ES; véase Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/481F07AE376FF82B85256A0100007C36?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/481F07AE376FF82B85256A0100007C36?OpenDocument</a>";"Variants: Representante Especial del Secretario General de las Naciones Unidas | Domains: INTERNATIONAL ORGANISATIONS | Context: Experto reconocido designado por el Secretario General de las Naciones Unidas <a href=""/entry/result/1487005/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:1487005</a> para que lo represente en reuniones con jefes de Estado en las que se traten cuestiones importantes en el ámbito de los derechos humanos.<br>Los representantes especiales pueden llevar a cabo visitas a los países correspondientes para investigar alegaciones de violaciones de los derechos humanos, y actuar como negociadores en nombre de las Naciones Unidas. | Ref: Consejo-ES; véase Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/481F07AE376FF82B85256A0100007C36?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/481F07AE376FF82B85256A0100007C36?OpenDocument</a>"
enviado especial de las Naciones Unidas;## enviado especial de las naciones unidas ### (noun) 1. A person appointed by the United Nations Secretary-General to carry out a specific task or mi.;"Naciones Unidas, UNTERM (base terminológica) <a href=""https://unterm.un.org/UNTERM/Display/Record/UNHQ/NA?OriginalId=638795065cb69120852569fa0000bfba"" target=""_blank"">https://unterm.un.org/UNTERM/Display/Record/UNHQ/NA?OriginalId=638795065cb69120852569fa0000bfba</a> [22.7.2019].";"Variants: enviado especial de las Naciones Unidas | Domains: INTERNATIONAL ORGANISATIONS | Context: Persona nombrada por el secretario general de las Naciones Unidas (con rango de subsecretario general o secretario general adjunto) para que ejerza en su nombre una misión determinada en relación con un problema, país o región concretos, durante un periodo más breve que el correspondiente a un «representante especial». | Ref: Naciones Unidas, UNTERM (base terminológica) <a href=""https://unterm.un.org/UNTERM/Display/Record/UNHQ/NA?OriginalId=638795065cb69120852569fa0000bfba"" target=""_blank"">https://unterm.un.org/UNTERM/Display/Record/UNHQ/NA?OriginalId=638795065cb69120852569fa0000bfba</a> [22.7.2019]."
Fondo para la Consolidación de la Paz;## Fondo para la Consolidación de la Paz ### Definición The Peacebuilding Fund (PBF) is a flexible multi-donor pooled fund that supports peace process.;"Consejo ES basado en:<br>Comisión de Consolidación de la Paz de las Naciones Unidas <a href=""http://www.un.org/spanish/peace/peacebuilding/"" target=""_blank"">http://www.un.org/spanish/peace/peacebuilding/</a> ;<br>Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/30e365ffae4348af85256f4f006eb1e8?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/30e365ffae4348af85256f4f006eb1e8?OpenDocument</a>";"Variants: Fondo para la Consolidación de la Paz | Domains: INTERNATIONAL ORGANISATIONS | Context: Su creación se propuso en el informe del Secretario General de las Naciones Unidas ""Un concepto más amplio de libertad"" ( <a href=""http://www.un.org/spanish/largerfreedom/contents.htm"" target=""_blank"">http://www.un.org/spanish/largerfreedom/contents.htm</a> , anexo). Se aprobó el 11 de octubre de 2006 en respuesta a la demanda creciente de apoyo para los países que acaban de salir de un conflicto. Su función es aportar recursos en el periodo entre el fin del conflicto y el momento en que se pueda disponer de otros instrumentos de financiación. | Ref: Consejo ES basado en:<br>Comisión de Consolidación de la Paz de las Naciones Unidas <a href=""http://www.un.org/spanish/peace/peacebuilding/"" target=""_blank"">http://www.un.org/spanish/peace/peacebuilding/</a> ;<br>Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/30e365ffae4348af85256f4f006eb1e8?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/8fa942046ff7601c85256983007ca4d8/30e365ffae4348af85256f4f006eb1e8?OpenDocument</a>"
mecanismo temático;## Mecanismo temático ### Definición Un mecanismo temático es una estructura de datos que permite la búsqueda de elementos por su contenido, en lugar .;"&lt; <a href=""http://www.cinu.org.mx/temas/dh/relatores.htm"" target=""_blank"">http://www.cinu.org.mx/temas/dh/relatores.htm</a> &gt;";"Variants: mecanismo temático | Domains: INTERNATIONAL ORGANISATIONS | Context: Grupo de trabajo, relator o experto a quien la Comisión de Derechos Humanos da el mandato de examinar, vigilar e informar sobre violaciones de determinados derechos (independencia de jueces y abogados, por ej.) o sobre formas especialmente graves de violaciones de derechos humanos (desapariciones forzadas, por ej.). Forman parte de los ""procedimientos especiales"" de defensa de los derechos humanos. Ejemplo de mecanismo temático: el Grupo de Trabajo sobre la Detención Arbitraria. | Ref: &lt; <a href=""http://www.cinu.org.mx/temas/dh/relatores.htm"" target=""_blank"">http://www.cinu.org.mx/temas/dh/relatores.htm</a> &gt;"
Fondo de Contribuciones Voluntarias para las Víctimas de la Tortura;## Fondo de Contribuciones Voluntarias para las Víctimas de la Tortura ### Definición The United Nations Voluntary Fund for Victims of Torture (UNVFVT.;"Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/C280FBE8DB7C12B9852569FA0000DFDE?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/C280FBE8DB7C12B9852569FA0000DFDE?OpenDocument</a> ; Oficina del Alto Comisionado para los Derechos Humanos: Fondo de Contribuciones Voluntarias de las Naciones Unidas para las Víctimas de la Tortura <a href=""http://www.ohchr.org/SP/Issues/Pages/TortureFundMain.aspx"" target=""_blank"">http://www.ohchr.org/SP/Issues/Pages/TortureFundMain.aspx</a>";"Variants: Fondo de Contribuciones Voluntarias para las Víctimas de la Tortura | Domains: INTERNATIONAL ORGANISATIONS | Context: Creado inicialmente en 1982 (por la Resolución A/RES/36/151 de la Asamblea General de las Naciones Unidas <a href=""http://www.un.org/spanish/documents/ga/res/36/list36.htm"" target=""_blank"">http://www.un.org/spanish/documents/ga/res/36/list36.htm</a> ) como Fondo Fiduciario de las Naciones Unidas para Chile.Fondo administrado por el Secretario General de las Naciones Unidas, que recibe contribuciones voluntarias y las destina a ONG y centros de tratamiento que prestan asistencia a las víctimas de torturas y sus familiares, así como a la financiación de proyectos de formación para los profesionales especializados en la atención de estas personas. | Ref: Naciones Unidas, UNTERM (base terminológica) <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/C280FBE8DB7C12B9852569FA0000DFDE?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/C280FBE8DB7C12B9852569FA0000DFDE?OpenDocument</a> ; Oficina del Alto Comisionado para los Derechos Humanos: Fondo de Contribuciones Voluntarias de las Naciones Unidas para las Víctimas de la Tortura <a href=""http://www.ohchr.org/SP/Issues/Pages/TortureFundMain.aspx"" target=""_blank"">http://www.ohchr.org/SP/Issues/Pages/TortureFundMain.aspx</a>"
